"variable","t","value","Scenario","name","recyc"
"demand_unmet",2035,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2036,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2037,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2038,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2039,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2040,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2041,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2042,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2043,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2044,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2045,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2046,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2047,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2048,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2049,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2050,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2051,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2052,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2053,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2054,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2055,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2056,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2057,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2058,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2059,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2060,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
"demand_unmet",2061,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35","Small Capacity LIB",0.35
