"variable","t","value","Scen_r","Scenario","name"
"demand_unmet",2046,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2047,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2048,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2049,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2050,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2051,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2052,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2053,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2054,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2055,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2056,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2057,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2058,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2059,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2060,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2061,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2062,1.64948915340545,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2063,11.3495512070811,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2064,31.3376258415635,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2065,64.0819406468547,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2066,105.129226275456,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2067,155.643560262695,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2068,234.051065394911,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2069,321.909931572007,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2070,450.079745786726,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Baseline","(3) Small Capacity LIB"
"demand_unmet",2022,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2023,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2024,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2025,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2026,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2027,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2028,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2029,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2030,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2031,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2032,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2033,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2034,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2035,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2036,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2037,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2038,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2039,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2040,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2041,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2042,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2043,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2044,0.952408549378845,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2045,9.32440953576734,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2046,12.7776859972021,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2047,15.0158922452262,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2048,10.1912038972905,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2049,12.5911150596995,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2050,16.9835730558987,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2051,6.46176652980114,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2052,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2053,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2054,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2055,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2056,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2057,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2058,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2059,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2060,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2061,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2062,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2063,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2064,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2065,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2066,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2067,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2068,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2069,0,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2070,139.535739939353,"r0.1","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium","(11) Medium Recycling + 
Small Capacity LIB"
"demand_unmet",2022,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2023,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2024,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2025,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2026,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2027,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2028,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2029,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2030,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2031,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2032,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2033,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2034,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2035,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2036,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2037,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2038,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2039,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2040,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2041,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2042,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2043,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2044,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2045,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2046,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2047,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2048,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2049,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2050,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2051,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2052,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2053,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2054,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2055,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2056,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2057,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2058,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2059,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2060,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2061,0,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2062,3.47720060380468,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2063,17.2155154626095,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2064,42.9428841065003,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2065,84.083506184891,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2066,135.765724814111,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2067,198.384454614861,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2068,286.549729868097,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2069,392.259763920273,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2070,901.354330650266,"r0.1","Ambitious-Double LFP-Baseline-Baseline-Baseline","(5) LFP Dominant Chemistry"
"demand_unmet",2022,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2023,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2024,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2025,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2026,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2027,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2028,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2029,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2030,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2031,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2032,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2033,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2034,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2035,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2036,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2037,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2038,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2039,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2040,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2041,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2042,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2043,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2044,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2045,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2046,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2047,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2048,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2049,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2050,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2051,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2052,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2053,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2054,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2055,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2056,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2057,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2058,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2059,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2060,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2061,0,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2062,4.77702861389898,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2063,19.9175925667076,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2064,48.3164805292071,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2065,91.0183388164319,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2066,144.330928671466,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2067,208.656675190981,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2068,299.677702721794,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2069,407.305534052053,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2070,942.224942281349,"r0.1","Ambitious-Double NMC 811-Baseline-Baseline-Baseline","(4) NMC811 Dominant Chemistry"
"demand_unmet",2022,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2023,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2024,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2025,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2026,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2027,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2028,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2029,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2030,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2031,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2032,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2033,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2034,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2035,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2036,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2037,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2038,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2039,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2040,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2041,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2042,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2043,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2044,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2045,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2046,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2047,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2048,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2049,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2050,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2051,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2052,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2053,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2054,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2055,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
"demand_unmet",2056,0,"r0.1","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","(7) SIB Adoption"
