"t","Scenario","Demand"
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 45",334.126815155055
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 5",335.872750632633
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 55",334.126815155055
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 65",334.126815155055
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 75",334.126815155055
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 85",334.126815155055
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 95",334.126815155055
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15",454.856650619489
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25",454.020335904054
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35",453.184021188619
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45",452.46256406421
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",455.692965334924
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",452.31240775222
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",452.31240775222
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",452.31240775222
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",452.31240775222
2028,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",452.31240775222
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",537.27223868976
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",536.33929455248
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",535.4063504152
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",534.601734038195
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",538.20518282704
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",534.434693410194
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",534.434693410194
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",534.434693410194
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",534.434693410194
2028,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",534.434693410194
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",405.546059976161
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",404.799608083875
